model,iter,P,R,F1
GPT-4o-mini,388,0.5694050991501416,0.8739130434782608,0.6895368782161234
GPT-4o-mini,389,0.5845697329376854,0.8755555555555555,0.701067615658363
GPT-4o-mini,390,0.6797153024911032,0.9009433962264151,0.7748478701825557
GPT-4o-mini,391,0.42557651991614254,0.9398148148148148,0.5858585858585859
GPT-4o-mini,392,0.509090909090909,0.8634361233480177,0.6405228758169934
GPT-4o-mini,393,0.4765432098765432,0.8894009216589862,0.6205787781350482
GPT-4o-mini,394,0.6267605633802817,0.8944723618090452,0.7370600414078675
GPT-4o-mini,395,0.5555555555555556,0.9466019417475728,0.7001795332136446
GPT-4o-mini,396,0.5673352435530086,0.853448275862069,0.6815834767641996
GPT-4o-mini,397,0.6433566433566433,0.9154228855721394,0.75564681724846
GPT-4o-mini,398,0.4923469387755102,0.910377358490566,0.6390728476821192
GPT-4o-mini,399,0.6654929577464789,0.945,0.78099173553719
GPT-4o-mini,400,0.5636363636363636,0.9117647058823529,0.6966292134831461
GPT-4o-mini,401,0.8296943231441049,0.8837209302325582,0.8558558558558558
GPT-4o-mini,402,0.5846153846153846,0.9405940594059405,0.7210626185958254
GPT-4o-mini,403,0.4746192893401015,0.8904761904761904,0.619205298013245
GPT-4o-mini,404,0.651685393258427,0.8787878787878788,0.7483870967741937
GPT-4o-mini,405,0.7857142857142857,0.8862559241706162,0.8329621380846326
GPT-4o-mini,406,0.552870090634441,0.953125,0.6998087954110899
GPT-4o-mini,407,0.4508816120906801,0.895,0.5996649916247906
GPT-4o-mini,408,0.6722972972972973,0.9567307692307693,0.7896825396825397
GPT-4o-mini,409,0.6788079470198676,0.8991228070175439,0.7735849056603774
GPT-4o-mini,410,0.6753731343283582,0.923469387755102,0.7801724137931033
GPT-4o-mini,411,0.5341246290801187,0.8294930875576036,0.6498194945848376
GPT-4o-mini,412,0.385395537525355,0.8962264150943396,0.5390070921985816
GPT-4o-mini,413,0.9074074074074074,0.8990825688073395,0.903225806451613
GPT-4o-mini,414,0.47174447174447176,0.9014084507042254,0.6193548387096774
GPT-4o-mini,415,0.6826568265682657,0.925,0.7855626326963906
GPT-4o-mini,416,0.6744186046511628,0.93048128342246,0.7820224719101123
GPT-4o-mini,417,0.6699346405228758,0.9669811320754716,0.7915057915057914
GPT-4o-mini,418,0.6484641638225256,0.8878504672897196,0.7495069033530573
GPT-4o-mini,419,0.6888888888888889,0.9253731343283582,0.7898089171974523
GPT-4o-mini,420,0.6773049645390071,0.9138755980861244,0.7780040733197556
GPT-4o-mini,421,0.49627791563275436,0.9174311926605505,0.644122383252818
GPT-4o-mini,422,0.4182242990654206,0.8861386138613861,0.5682539682539682
GPT-4o-mini,423,0.6169491525423729,0.9479166666666666,0.7474332648870637
GPT-4o-mini,424,0.41885964912280704,0.9408866995073891,0.5796661608497724
GPT-4o-mini,425,0.6398601398601399,0.9242424242424242,0.7561983471074379
GPT-4o-mini,426,0.48711340206185566,0.9310344827586207,0.6395939086294417
GPT-4o-mini,427,0.9041095890410958,0.9295774647887324,0.9166666666666666
GPT-4o-mini,428,0.6785714285714286,0.9004739336492891,0.7739307535641547
GPT-4o-mini,429,0.6863468634686347,0.8942307692307693,0.7766179540709812
GPT-4o-mini,430,0.6666666666666666,0.8955223880597015,0.7643312101910827
GPT-4o-mini,431,0.6702127659574468,0.875,0.7590361445783133
GPT-4o-mini,432,0.8504672897196262,0.9054726368159204,0.8771084337349396
GPT-4o-mini,433,0.8578199052132701,0.9329896907216495,0.8938271604938273
GPT-4o-mini,434,0.39953271028037385,0.9243243243243243,0.5579119086460034
GPT-4o-mini,435,0.4936708860759494,0.8904109589041096,0.6351791530944626
GPT-4o-mini,436,0.56973293768546,0.8888888888888888,0.694394213381555
GPT-4o-mini,437,0.5653495440729484,0.8732394366197183,0.6863468634686347
GPT-4o-mini,438,0.36466165413533835,0.8940092165898618,0.5180240320427236
GPT-4o-mini,439,0.5314285714285715,0.9538461538461539,0.6825688073394497
GPT-4o-mini,440,0.8114035087719298,0.925,0.8644859813084113
GPT-4o-mini,441,0.543026706231454,0.8883495145631068,0.6740331491712707
GPT-4o-mini,442,0.8495934959349594,0.9166666666666666,0.8818565400843882
GPT-4o-mini,443,0.47164948453608246,0.9581151832460733,0.6321243523316061
GPT-4o-mini,444,0.8109243697478992,0.9278846153846154,0.8654708520179372
GPT-4o-mini,445,0.6814814814814815,0.9484536082474226,0.7931034482758621
GPT-4o-mini,446,0.543859649122807,0.8815165876777251,0.6726943942133816
GPT-4o-mini,447,0.41226215644820297,0.8783783783783784,0.5611510791366906
GPT-4o-mini,448,0.49612403100775193,0.909952606635071,0.6421404682274247
GPT-4o-mini,449,0.6366906474820144,0.9365079365079365,0.7580299785867238
GPT-4o-mini,450,0.5449275362318841,0.9353233830845771,0.6886446886446888
GPT-4o-mini,451,0.7018181818181818,0.8894009216589862,0.7845528455284554
GPT-4o-mini,452,0.6813559322033899,0.9262672811059908,0.78515625
GPT-4o-mini,453,0.8427947598253275,0.919047619047619,0.8792710706150342
GPT-4o-mini,454,0.6333333333333333,0.9243243243243243,0.7516483516483518
GPT-4o-mini,455,0.657243816254417,0.8899521531100478,0.7560975609756098
GPT-4o-mini,456,0.6745762711864407,0.9299065420560748,0.7819253438113949
GPT-4o-mini,457,0.4523281596452328,0.8869565217391304,0.5991189427312775
GPT-4o-mini,458,0.6583629893238434,0.9343434343434344,0.7724425887265135
GPT-4o-mini,459,0.6654929577464789,0.9642857142857143,0.7875000000000001
GPT-4o-mini,460,0.6405228758169934,0.9032258064516129,0.7495219885277246
GPT-4o-mini,461,0.47368421052631576,0.8709677419354839,0.6136363636363635
GPT-4o-mini,462,0.5803571428571429,0.8552631578947368,0.6914893617021277
GPT-4o-mini,463,0.5666666666666667,0.9077669902912622,0.6977611940298508
GPT-4o-mini,464,0.581039755351682,0.9178743961352657,0.7116104868913858
GPT-4o-mini,465,0.5976331360946746,0.905829596412556,0.7201426024955437
GPT-4o-mini,466,0.6666666666666666,0.8930232558139535,0.7634194831013917
GPT-4o-mini,467,0.6830188679245283,0.9378238341968912,0.7903930131004367
GPT-4o-mini,468,0.5072463768115942,0.9502262443438914,0.6614173228346457
GPT-4o-mini,469,0.5975975975975976,0.9212962962962963,0.7249544626593806
GPT-4o-mini,470,0.8604651162790697,0.9343434343434344,0.8958837772397094
GPT-4o-mini,471,0.7021276595744681,0.9209302325581395,0.7967806841046279
GPT-4o-mini,472,0.47668393782383417,0.92,0.6279863481228669
GPT-4o-mini,473,0.8642533936651584,0.9455445544554455,0.9030732860520095
GPT-4o-mini,474,0.5160493827160494,0.9330357142857143,0.6645468998410174
GPT-4o-mini,475,0.5138539042821159,0.8986784140969163,0.6538461538461539
GPT-4o-mini,476,0.46335078534031415,0.9123711340206185,0.6145833333333334
GPT-4o-mini,477,0.5379939209726444,0.8428571428571429,0.6567717996289425
GPT-4o-mini,478,0.5558912386706949,0.9108910891089109,0.6904315196998124
GPT-4o-mini,479,0.6701388888888888,0.9278846153846154,0.7782258064516129
GPT-4o-mini,480,0.3907815631262525,0.975,0.5579399141630902
GPT-4o-mini,481,0.5739130434782609,0.8918918918918919,0.6984126984126984
GPT-4o-mini,482,0.8486238532110092,0.8809523809523809,0.8644859813084111
GPT-4o-mini,483,0.424507658643326,0.9326923076923077,0.5834586466165412
GPT-4o-mini,484,0.6776556776556777,0.9736842105263158,0.799136069114471
GPT-4o-mini,485,0.696113074204947,0.8834080717488789,0.7786561264822134
GPT-4o-mini,486,0.48621553884711777,0.9107981220657277,0.6339869281045751
GPT-4o-mini,487,0.4794871794871795,0.9396984924623115,0.634974533106961
GPT-4o-mini,488,0.5479041916167665,0.8970588235294118,0.6802973977695168
GPT-4o-mini,489,0.4153498871331828,0.9019607843137255,0.5687789799072643
GPT-4o-mini,490,0.5552238805970149,0.9073170731707317,0.6888888888888888
GPT-4o-mini,491,0.5562130177514792,0.9494949494949495,0.7014925373134329
GPT-4o-mini,492,0.8571428571428571,0.8839285714285714,0.8703296703296703
GPT-4o-mini,493,0.5714285714285714,0.9622641509433962,0.7170474516695957
GPT-4o-mini,494,0.5838323353293413,0.9027777777777778,0.7090909090909091
GPT-4o-mini,495,0.48635235732009924,0.9468599033816425,0.6426229508196721
GPT-4o-mini,496,0.5515151515151515,0.9333333333333333,0.6933333333333334
GPT-4o-mini,497,0.8682926829268293,0.8811881188118812,0.8746928746928747
GPT-4o-mini,498,0.6716981132075471,0.9035532994923858,0.7705627705627704
GPT-4o-mini,499,0.5693215339233039,0.9368932038834952,0.708256880733945
GPT-4o-mini,500,0.41685144124168516,0.94,0.5775729646697388
GPT-4o-mini,501,0.6533333333333333,0.9074074074074074,0.7596899224806202
GPT-4o-mini,502,0.5435435435435435,0.905,0.6791744840525328
GPT-4o-mini,503,0.4875,0.9154929577464789,0.636215334420881
GPT-4o-mini,504,0.8354978354978355,0.9554455445544554,0.8914549653579676
GPT-4o-mini,505,0.39250493096646943,0.943127962085308,0.5543175487465182
GPT-4o-mini,506,0.8051948051948052,0.8857142857142857,0.8435374149659864
GPT-4o-mini,507,0.5545977011494253,0.9507389162561576,0.7005444646098004
GPT-4o-mini,508,0.8333333333333334,0.926829268292683,0.8775981524249423
GPT-4o-mini,509,0.5512048192771084,0.9289340101522843,0.6918714555765595
GPT-4o-mini,510,0.6917562724014337,0.9323671497584541,0.7942386831275721
GPT-4o-mini,511,0.4891566265060241,0.8787878787878788,0.628482972136223
GPT-4o-mini,512,0.6666666666666666,0.926829268292683,0.7755102040816327
GPT-4o-mini,513,0.5671641791044776,0.9223300970873787,0.7024029574861368
GPT-4o-mini,514,0.49379652605459057,0.9342723004694836,0.6461038961038962
GPT-4o-mini,515,0.677536231884058,0.9121951219512195,0.7775467775467776
GPT-4o-mini,516,0.5735735735735735,0.9052132701421801,0.7022058823529411
GPT-4o-mini,517,0.5805471124620061,0.8967136150234741,0.7047970479704797
GPT-4o-mini,518,0.6949152542372882,0.9276018099547512,0.7945736434108527
GPT-4o-mini,519,0.5459940652818991,0.9246231155778895,0.6865671641791046
GPT-4o-mini,520,0.8165938864628821,0.8538812785388128,0.8348214285714286
GPT-4o-mini,521,0.6979166666666666,0.9392523364485982,0.800796812749004
GPT-4o-mini,522,0.5833333333333334,0.9086538461538461,0.7105263157894738
GPT-4o-mini,523,0.4572192513368984,0.890625,0.6042402826855123
GPT-4o-mini,524,0.8672985781990521,0.9195979899497487,0.8926829268292682
GPT-4o-mini,525,0.5650887573964497,0.9182692307692307,0.6996336996336996
GPT-4o-mini,526,0.4782608695652174,0.9166666666666666,0.6285714285714286
GPT-4o-mini,527,0.5523255813953488,0.8837209302325582,0.6797853309481217
GPT-4o-mini,528,0.5457227138643068,0.9068627450980392,0.6813996316758748
GPT-4o-mini,529,0.6807017543859649,0.8899082568807339,0.7713717693836977
GPT-4o-mini,530,0.4619289340101523,0.914572864321608,0.6138279932546374
GPT-4o-mini,531,0.4524421593830334,0.8934010152284264,0.6006825938566552
GPT-4o-mini,532,0.4987012987012987,0.9365853658536586,0.6508474576271186
GPT-4o-mini,533,0.36327345309381237,0.9333333333333333,0.5229885057471264
GPT-4o-mini,534,0.4260869565217391,0.875,0.5730994152046784
GPT-4o-mini,535,0.5838323353293413,0.9069767441860465,0.7103825136612022
GPT-4o-mini,536,0.49622166246851385,0.8794642857142857,0.6344605475040257
GPT-4o-mini,537,0.6761565836298933,0.9313725490196079,0.7835051546391754
GPT-4o-mini,538,0.5895953757225434,0.9444444444444444,0.7259786476868328
GPT-4o-mini,539,0.4305239179954442,0.9792746113989638,0.5981012658227848
GPT-4o-mini,540,0.4157303370786517,0.9113300492610837,0.5709876543209876
GPT-4o-mini,541,0.5630498533724341,0.927536231884058,0.7007299270072993
GPT-4o-mini,542,0.40979955456570155,0.9484536082474226,0.572317262830482
GPT-4o-mini,543,0.6631944444444444,0.9317073170731708,0.7748478701825557
GPT-4o-mini,544,0.6225165562913907,0.831858407079646,0.7121212121212119
GPT-4o-mini,545,0.6619217081850534,0.9346733668341709,0.7749999999999999
GPT-4o-mini,546,0.5441176470588235,0.9203980099502488,0.6839186691312383
GPT-4o-mini,547,0.4790575916230366,0.8472222222222222,0.6120401337792643
GPT-4o-mini,548,0.7092198581560284,0.9852216748768473,0.8247422680412371
GPT-4o-mini,549,0.5787878787878787,0.8883720930232558,0.7009174311926605
GPT-4o-mini,550,0.8190045248868778,0.9141414141414141,0.863961813842482
GPT-4o-mini,551,0.5850746268656717,0.9245283018867925,0.716636197440585
GPT-4o-mini,552,0.5662650602409639,0.9082125603864735,0.6975881261595548
GPT-4o-mini,553,0.5842696629213483,0.9585253456221198,0.7260034904013961
GPT-4o-mini,554,0.48370927318295737,0.9146919431279621,0.6327868852459017
GPT-4o-mini,555,0.5356125356125356,0.9170731707317074,0.6762589928057554
GPT-4o-mini,556,0.4936061381074169,0.9323671497584541,0.6454849498327759
GPT-4o-mini,557,0.6784452296819788,0.9320388349514563,0.7852760736196319
GPT-4o-mini,558,0.7092198581560284,0.9569377990430622,0.8146639511201629
GPT-4o-mini,559,0.7,0.9191919191919192,0.7947598253275109
GPT-4o-mini,560,0.6654411764705882,0.9576719576719577,0.7852494577006507
GPT-4o-mini,561,0.42444444444444446,0.9182692307692307,0.5805471124620061
GPT-4o-mini,562,0.6529209621993127,0.9693877551020408,0.7802874743326489
GPT-4o-mini,563,0.4704370179948586,0.9336734693877551,0.6256410256410257
GPT-4o-mini,564,0.5571847507331378,0.9047619047619048,0.6896551724137931
GPT-4o-mini,565,0.3757700205338809,0.9581151832460733,0.5398230088495575
GPT-4o-mini,566,0.8222222222222222,0.8644859813084113,0.8428246013667425
GPT-4o-mini,567,0.5843023255813954,0.8854625550660793,0.704028021015762
GPT-4o-mini,568,0.4073226544622426,0.8682926829268293,0.5545171339563862
GPT-4o-mini,569,0.6428571428571429,0.883177570093458,0.7440944881889764
GPT-4o-mini,570,0.8008298755186722,0.946078431372549,0.8674157303370786
GPT-4o-mini,571,0.717687074829932,0.9094827586206896,0.8022813688212926
GPT-4o-mini,572,0.6548042704626335,0.9435897435897436,0.7731092436974791
GPT-4o-mini,573,0.5572289156626506,0.893719806763285,0.6864564007421151
GPT-4o-mini,574,0.6451612903225806,0.8928571428571429,0.7490636704119851
GPT-4o-mini,575,0.6886446886446886,0.8785046728971962,0.7720739219712525
GPT-4o-mini,576,0.8647540983606558,0.9504504504504504,0.9055793991416309
GPT-4o-mini,577,0.5163727959697733,0.9318181818181818,0.6645056726094004
GPT-4o-mini,578,0.6678966789667896,0.8829268292682927,0.7605042016806722
GPT-4o-mini,579,0.8101851851851852,0.9259259259259259,0.8641975308641976
GPT-4o-mini,580,0.8642533936651584,0.8925233644859814,0.8781609195402299
GPT-4o-mini,581,0.6691729323308271,0.978021978021978,0.7946428571428572
GPT-4o-mini,582,0.4909560723514212,0.9134615384615384,0.6386554621848739
GPT-4o-mini,583,0.6948529411764706,0.9219512195121952,0.7924528301886793
GPT-4o-mini,584,0.8739130434782608,0.8701298701298701,0.8720173535791756
GPT-4o-mini,585,0.84375,0.9130434782608695,0.8770301624129929
GPT-4o-mini,586,0.6754716981132075,0.895,0.7698924731182795
GPT-4o-mini,587,0.5609756097560976,0.9154228855721394,0.6956521739130435
GPT-4o-mini,588,0.3968609865470852,0.8805970149253731,0.5471406491499227
GPT-4o-mini,589,0.5710059171597633,0.9368932038834952,0.7095588235294118
GPT-4o-mini,590,0.5747800586510264,0.9116279069767442,0.7050359712230216
GPT-4o-mini,591,0.49874686716791977,0.9342723004694836,0.6503267973856209
GPT-4o-mini,592,0.6792452830188679,0.8955223880597015,0.7725321888412018
GPT-4o-mini,593,0.5548780487804879,0.8465116279069768,0.6703499079189686
GPT-4o-mini,594,0.43832599118942733,0.8883928571428571,0.5870206489675516
GPT-4o-mini,595,0.5525525525525525,0.92,0.6904315196998123
GPT-4o-mini,596,0.4194915254237288,0.8761061946902655,0.5673352435530086
GPT-4o-mini,597,0.46715328467153283,0.897196261682243,0.6144000000000001
GPT-4o-mini,598,0.5653495440729484,0.8857142857142857,0.6901669758812615
GPT-4o-mini,599,0.48635235732009924,0.9289099526066351,0.6384364820846905
GPT-4o-mini,600,0.7083333333333334,0.9026548672566371,0.7937743190661479
GPT-4o-mini,601,0.5736196319018405,0.9257425742574258,0.7083333333333335
GPT-4o-mini,602,0.5474006116207951,0.9226804123711341,0.6871401151631478
GPT-4o-mini,603,0.547945205479452,0.8771929824561403,0.6745362563237773
GPT-4o-mini,604,0.5501432664756447,0.927536231884058,0.6906474820143885
GPT-4o-mini,605,0.6713286713286714,0.8767123287671232,0.7603960396039604
GPT-4o-mini,606,0.8365384615384616,0.8969072164948454,0.8656716417910447
GPT-4o-mini,607,0.47880299251870323,0.9458128078817734,0.6357615894039735
GPT-4o-mini,608,0.48404255319148937,0.8921568627450981,0.6275862068965516
GPT-4o-mini,609,0.6861313868613139,0.9170731707317074,0.7849686847599165
GPT-4o-mini,610,0.8529411764705882,0.9530516431924883,0.9002217294900222
GPT-4o-mini,611,0.4067415730337079,0.8872549019607843,0.5577812018489985
GPT-4o-mini,612,0.5565749235474006,0.91,0.6907020872865275
GPT-4o-mini,613,0.6689655172413793,0.8622222222222222,0.7533980582524271
GPT-4o-mini,614,0.5859154929577465,0.9454545454545454,0.7234782608695651
GPT-4o-mini,615,0.8596491228070176,0.9158878504672897,0.8868778280542987
GPT-4o-mini,616,0.4302059496567506,0.8173913043478261,0.5637181409295352
GPT-4o-mini,617,0.7247386759581882,0.9629629629629629,0.8270377733598409
GPT-4o-mini,618,0.6920152091254753,0.9629629629629629,0.8053097345132743
GPT-4o-mini,619,0.4937655860349127,0.88,0.6325878594249201
GPT-4o-mini,620,0.5868263473053892,0.92018779342723,0.7166361974405849
GPT-4o-mini,621,0.45382585751978893,0.8775510204081632,0.5982608695652174
GPT-4o-mini,622,0.45498783454987834,0.949238578680203,0.6151315789473685
GPT-4o-mini,623,0.847926267281106,0.8888888888888888,0.8679245283018868
GPT-4o-mini,624,0.7096774193548387,0.908256880733945,0.7967806841046278
GPT-4o-mini,625,0.4226327944572748,0.9289340101522843,0.580952380952381
GPT-4o-mini,626,0.5012919896640827,0.8858447488584474,0.6402640264026402
GPT-4o-mini,627,0.3212025316455696,0.9022222222222223,0.4737456242707118
GPT-4o-mini,628,0.5558912386706949,0.9633507853403142,0.7049808429118775
GPT-4o-mini,629,0.41294642857142855,0.925,0.5709876543209876
GPT-4o-mini,630,0.6711864406779661,0.908256880733945,0.7719298245614035
GPT-4o-mini,631,0.3862745098039216,0.9425837320574163,0.5479833101529903
GPT-4o-mini,632,0.6834532374100719,0.945273631840796,0.7933194154488518
GPT-4o-mini,633,0.5013123359580053,0.9182692307692307,0.6485568760611206
GPT-4o-mini,634,0.4796954314720812,0.9130434782608695,0.6289517470881862
GPT-4o-mini,635,0.41705069124423966,0.9576719576719577,0.5810593900481541
GPT-4o-mini,636,0.43946188340807174,0.9158878504672897,0.5939393939393939
GPT-4o-mini,637,0.49473684210526314,0.8952380952380953,0.6372881355932203
GPT-4o-mini,638,0.5735735735735735,0.9227053140096618,0.7074074074074074
GPT-4o-mini,639,0.8565217391304348,0.9425837320574163,0.8974943052391801
GPT-4o-mini,640,0.5504885993485342,0.8622448979591837,0.6719681908548708
GPT-4o-mini,641,0.42538975501113585,0.9009433962264151,0.5779122541603631
GPT-4o-mini,642,0.485,0.8778280542986425,0.6247987117552336
GPT-4o-mini,643,0.5052631578947369,0.9014084507042254,0.6475548060708264
GPT-4o-mini,644,0.5580736543909348,0.9205607476635514,0.6948853615520283
GPT-4o-mini,645,0.40632054176072235,0.9375,0.5669291338582677
GPT-4o-mini,646,0.6545454545454545,0.8333333333333334,0.7331975560081467
GPT-4o-mini,647,0.7074074074074074,0.9317073170731708,0.8042105263157895
GPT-4o-mini,648,0.486284289276808,0.8666666666666667,0.6230031948881789
GPT-4o-mini,649,0.49382716049382713,0.9174311926605505,0.6420545746388443
GPT-4o-mini,650,0.5654761904761905,0.926829268292683,0.7024029574861367
GPT-4o-mini,651,0.573134328358209,0.9230769230769231,0.707182320441989
